,PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,W,GP,PTS,REB,AST,STL,BLK,TOV,PLUS_MINUS
8733,203460,Andre Roberson,OKC,32,57,376,293,56,66,57,38,63
8734,101106,Andrew Bogut,CLE,8,26,79,218,49,13,25,43,-32
8735,1626150,Andrew Harrison,MEM,31,53,328,101,157,44,18,66,-26
8736,203094,Andrew Nicholson,BKN,18,28,70,34,7,11,6,11,-69
8737,203952,Andrew Wiggins,MIN,22,57,1322,237,142,52,22,131,-6
8738,203461,Anthony Bennett,BKN,3,23,115,78,12,5,3,12,-68
8739,1626148,Anthony Brown,ORL,3,11,43,33,8,5,1,6,4
8740,203076,Anthony Davis,NOP,21,53,1469,631,117,65,131,139,-48
8741,201627,Anthony Morrow,CHI,21,40,230,29,19,22,2,6,-47
8742,201229,Anthony Tolliver,SAC,20,45,323,170,43,28,10,38,-59
8743,203462,Archie Goodwin,BKN,1,3,15,0,1,0,1,0,-2
8744,202620,Arinze Onuaku,ORL,3,8,4,6,2,0,1,2,-15
8745,203382,Aron Baynes,DET,26,54,245,217,18,14,23,37,106
8746,201167,Arron Afflalo,SAC,21,49,383,92,61,18,6,33,-179
8747,203085,Austin Rivers,LAC,33,54,657,115,162,40,9,84,-18
8748,202340,Avery Bradley,BOS,22,36,636,248,87,47,8,64,1
8749,203463,Ben McLemore,SAC,20,42,277,63,35,22,5,36,-76
8750,2757,Beno Udrih,DET,15,30,170,38,91,7,0,23,44
8751,202687,Bismack Biyombo,ORL,21,57,348,414,57,18,73,70,-242
8752,201933,Blake Griffin,LAC,24,36,787,316,180,37,19,86,253
8753,1626246,Boban Marjanovic,DET,12,23,85,75,5,2,8,7,2
8754,201628,Bobby Brown,HOU,12,17,20,5,1,0,0,2,-32
8755,1626171,Bobby Portis,CHI,17,39,182,132,20,7,6,22,-52
8756,202711,Bojan Bogdanovic,WAS,9,55,783,197,90,24,3,93,-291
8757,2564,Boris Diaw,UTA,29,48,228,97,104,13,2,64,47
8758,203078,Bradley Beal,WAS,33,51,1134,149,187,52,12,103,304
8759,201148,Brandan Wright,MEM,6,8,55,21,1,3,6,3,-2
8760,101138,Brandon Bass,LAC,21,37,209,85,19,8,8,25,-92
8761,1627742,Brandon Ingram,LAL,19,58,462,235,113,26,26,74,-233
8762,201943,Brandon Jennings,WAS,23,56,487,148,281,54,3,104,-89
8763,202688,Brandon Knight,PHX,16,54,595,118,130,27,5,88,-326
8764,201575,Brandon Rush,MIN,7,23,87,40,16,13,11,12,3
8765,203148,Brian Roberts,CHA,8,20,51,16,23,2,0,10,-42
8766,1627362,Briante Weber,CHA,4,5,8,3,5,2,1,2,-10
8767,201572,Brook Lopez,BKN,9,51,1059,263,129,28,91,121,-153
8768,203998,Bruno Caboclo,TOR,7,8,3,6,3,2,0,2,4
8769,1627854,Bryn Forbes,SAS,15,20,25,8,3,1,0,0,-40
8770,1627741,Buddy Hield,SAC,23,57,488,166,77,18,7,48,-150
8771,201228,C.J. Watson,ORL,15,46,214,67,83,33,1,36,-95
8772,203912,C.J. Wilcox,ORL,6,16,14,9,9,1,1,4,-7
8773,203468,CJ McCollum,POR,23,56,1311,207,200,58,34,129,-54
8774,101139,CJ Miles,IND,26,51,543,149,29,33,21,28,62
8775,1626166,Cameron Payne,CHI,11,20,106,31,40,10,4,16,-39
8776,1627747,Caris LeVert,BKN,4,32,222,90,60,30,5,35,-71
8777,2546,Carmelo Anthony,NYK,23,56,1308,338,164,48,26,114,-193
8778,202718,Chandler Parsons,MEM,16,27,176,65,44,17,4,16,4
8779,101112,Channing Frye,CLE,33,48,442,180,32,18,24,33,18
8780,1626184,Chasson Randle,NYK,1,8,42,5,6,3,1,3,-6
8781,1627767,Cheick Diallo,NOP,4,9,41,32,3,3,3,2,-18
8782,1627778,Chinanu Onuaku,HOU,1,2,6,3,1,1,0,0,-12
8783,2365,Chris Andersen,CLE,8,12,28,31,5,5,7,5,8
8784,1626191,Chris McCullough,WAS,0,14,35,17,2,1,2,2,52
8785,101108,Chris Paul,LAC,27,36,629,191,349,82,5,86,362
8786,1626174,Christian Wood,CHA,1,3,4,6,1,0,2,0,7
8787,203991,Clint Capela,HOU,29,43,515,322,37,21,57,53,41
8788,203469,Cody Zeller,CHA,22,39,422,253,56,30,40,49,175
8789,202332,Cole Aldrich,MIN,19,51,92,145,25,23,20,13,-37
8790,201147,Corey Brewer,LAL,40,58,242,114,61,37,12,36,132
8791,202709,Cory Joseph,TOR,31,55,470,146,151,40,5,56,-37
8792,201584,Courtney Lee,NYK,21,52,533,167,107,45,17,39,-161
8793,1626245,Cristiano Felicio,CHI,23,48,229,234,29,18,13,22,-65
8794,1626156,D'Angelo Russell,LAL,16,42,595,157,198,50,13,111,-125
8795,201571,D.J. Augustin,ORL,21,57,481,85,170,24,1,66,-255
8796,1627745,Damian Jones,GSW,6,8,11,11,0,1,2,5,-13
8797,203081,Damian Lillard,POR,21,51,1311,250,296,37,15,133,-63
8798,204014,Damjan Rudez,ORL,10,35,71,23,16,11,1,8,-46
8799,1627849,Daniel Ochefu,WAS,9,13,14,15,2,1,0,3,-18
8800,201568,Danilo Gallinari,DEN,20,44,758,217,97,28,11,62,29
8801,201980,Danny Green,SAS,37,48,371,158,86,47,37,52,228
8802,201967,Dante Cunningham,NOP,18,42,261,174,30,22,21,19,-32
8803,203957,Dante Exum,UTA,25,42,259,76,69,13,8,45,-46
8804,1627863,Danuel House Jr.,WAS,0,1,0,1,0,0,0,0,0
8805,203967,Dario Saric,PHI,21,56,607,331,98,35,16,108,-183
8806,201589,Darrell Arthur,DEN,12,29,211,82,32,8,16,30,-31
8807,201954,Darren Collison,SAC,21,49,670,103,205,52,5,82,-75
8808,1626199,Darrun Hilliard,DET,14,27,88,27,23,7,1,20,-8
8809,101135,David Lee,SAS,42,55,409,308,91,23,23,57,227
8810,2561,David West,GSW,36,42,174,115,87,28,19,42,94
8811,202722,Davis Bertans,SAS,39,48,204,66,34,14,20,20,116
8812,201599,DeAndre Jordan,LAC,35,56,674,769,65,31,96,86,231
8813,202732,DeAndre Liggins,DAL,32,45,130,74,45,39,14,31,71
8814,1627761,DeAndre' Bembry,ATL,13,26,76,41,20,5,3,10,-49
8815,201942,DeMar DeRozan,TOR,30,50,1365,265,186,56,9,117,83
8816,202326,DeMarcus Cousins,NOP,23,55,1528,583,266,75,74,207,-29
8817,201960,DeMarre Carroll,TOR,30,52,505,209,52,62,19,39,109
8818,1627749,Dejounte Murray,SAS,24,31,112,31,31,5,4,31,-1
8819,1626153,Delon Wright,TOR,1,2,13,2,3,2,1,0,17
8820,1627743,Demetrius Jackson,BOS,1,4,10,4,3,0,0,0,1
8821,203471,Dennis Schroder,ATL,32,56,979,162,351,43,8,172,-58
8822,1627756,Denzel Valentine,CHI,15,32,108,52,22,17,3,21,-76
8823,101114,Deron Williams,CLE,15,40,522,102,274,25,2,98,-52
8824,202324,Derrick Favors,UTA,26,40,367,244,42,37,33,47,67
8825,1627884,Derrick Jones Jr.,PHX,1,7,11,3,1,0,1,0,16
8826,201565,Derrick Rose,NYK,21,48,850,189,215,34,17,119,-117
8827,202682,Derrick Williams,CLE,8,29,187,85,17,10,5,16,-4
8828,1626164,Devin Booker,PHX,18,56,1184,156,178,49,17,161,-145
8829,2734,Devin Harris,DAL,18,39,237,79,67,23,3,27,19
8830,203473,Dewayne Dedmon,SAS,37,50,268,327,27,28,41,34,203
8831,1627738,Deyonta Davis,MEM,17,25,48,51,2,1,14,8,-20
8832,1627754,Diamond Stone,LAC,6,7,10,6,0,0,1,2,-27
8833,203079,Dion Waiters,MIA,18,34,542,121,146,32,16,74,40
8834,1717,Dirk Nowitzki,DAL,13,30,416,181,48,21,21,27,-23
8835,1627734,Domantas Sabonis,OKC,32,57,346,214,60,30,23,65,-58
8836,202700,Donatas Motiejunas,NOP,9,20,95,69,26,12,7,23,-46
8837,1627827,Dorian Finney-Smith,DAL,22,55,244,143,47,35,17,34,-50
8838,203926,Doug McDermott,OKC,22,44,447,130,45,11,4,32,10
8839,1627733,Dragan Bender,PHX,11,38,121,82,17,9,19,27,1
8840,203110,Draymond Green,GSW,44,53,539,434,386,111,80,122,581
8841,2730,Dwight Howard,ATL,28,51,691,662,64,45,63,106,-9
8842,203939,Dwight Powell,DAL,22,56,381,241,43,55,33,20,-75
8843,2548,Dwyane Wade,CHI,23,48,918,217,184,75,35,106,-12
8844,202734,E'Twaun Moore,NOP,21,51,498,111,112,36,24,49,-109
8845,202334,Ed Davis,POR,18,45,195,239,26,15,22,36,-113
8846,204002,Edy Tavares,CLE,1,1,2,1,0,0,0,0,6
8847,203901,Elfrid Payton,ORL,21,58,723,219,328,64,26,119,-199
8848,1626144,Emmanuel Mudiay,DEN,19,44,517,154,185,37,11,109,-141
8849,202683,Enes Freedom,OKC,28,47,677,315,48,20,32,76,37
8850,202339,Eric Bledsoe,PHX,18,56,1208,277,349,76,23,184,-202
8851,201569,Eric Gordon,HOU,36,52,896,139,144,30,28,91,254
8852,101141,Ersan Ilyasova,ATL,24,56,801,330,98,36,15,82,-75
8853,203095,Evan Fournier,ORL,16,45,754,146,154,43,3,102,-168
8854,202323,Evan Turner,POR,23,50,486,191,169,42,17,80,-177
8855,1626163,Frank Kaminsky,CHA,22,54,583,246,112,39,24,54,18
8856,1627832,Fred VanVleet,TOR,14,21,60,19,18,9,2,4,21
8857,202066,Garrett Temple,SAC,19,49,375,132,110,58,22,50,-82
8858,203914,Gary Harris,DEN,15,32,430,99,81,37,6,43,35
8859,202390,Gary Neal,ATL,1,2,4,1,1,0,0,0,-5
8860,201588,George Hill,UTA,23,32,561,111,129,31,8,47,232
8861,1627777,Georges Niang,IND,11,22,21,16,5,3,0,5,-2
8862,1627834,Georgios Papagiannis,SAC,1,4,6,5,0,0,1,1,7
8863,101123,Gerald Green,BOS,26,36,197,64,29,7,5,16,-17
8864,201945,Gerald Henderson,PHI,19,51,496,128,85,30,11,47,-202
8865,203507,Giannis Antetokounmpo,MIL,25,54,1261,468,295,95,106,162,75
8866,203922,Glenn Robinson III,IND,28,55,340,202,40,30,17,32,-4
8867,201609,Goran Dragic,MIA,24,49,995,191,306,50,8,155,-37
8868,202330,Gordon Hayward,UTA,32,50,1112,281,174,49,14,94,243
8869,203476,Gorgui Dieng,MIN,22,57,583,449,106,57,61,74,37
8870,202328,Greg Monroe,MIL,25,54,624,365,116,70,26,85,130
8871,202349,Greivis Vasquez,BKN,1,3,7,2,5,1,1,1,-13
8872,203084,Harrison Barnes,DAL,22,56,1123,292,83,47,13,70,-59
8873,202355,Hassan Whiteside,MIA,23,52,874,732,34,40,109,108,-41
8874,1627740,Henry Ellenson,DET,6,14,21,12,4,0,0,5,-16
8875,203138,Hollis Thompson,NOP,9,31,171,84,26,14,6,9,-90
8876,203546,Ian Clark,GSW,43,51,330,72,64,28,6,33,54
8877,101133,Ian Mahinmi,WAS,4,5,12,13,0,3,3,4,-34
8878,202697,Iman Shumpert,CLE,36,51,398,149,79,49,15,50,64
8879,203477,Isaiah Canaan,CHI,15,33,174,48,35,21,1,20,-86
8880,202738,Isaiah Thomas,BOS,36,53,1583,142,333,43,6,140,144
8881,1627785,Isaiah Whitehead,BKN,7,48,338,117,140,27,23,96,-108
8882,202397,Ish Smith,DET,27,56,471,151,271,39,22,80,68
8883,1627826,Ivica Zubac,LAL,6,23,134,91,12,5,17,18,-98
8884,200826,J.J. Barea,DAL,6,18,219,52,89,9,1,31,-15
8885,200755,JJ Redick,LAC,34,53,802,118,70,36,8,69,303
8886,2747,JR Smith,CLE,16,21,181,45,26,26,9,15,110
8887,203210,JaMychal Green,MEM,33,56,506,410,69,40,29,72,10
8888,201580,JaVale McGee,GSW,42,51,314,154,12,12,35,31,207
8889,203953,Jabari Parker,MIL,22,51,1025,314,142,50,22,93,-87
8890,203109,Jae Crowder,BOS,32,47,649,245,100,51,16,48,230
8891,1626143,Jahlil Okafor,PHI,10,38,434,182,40,14,41,55,-274
8892,1627774,Jake Layman,POR,8,24,54,14,7,6,2,5,34
8893,1627751,Jakob Poeltl,TOR,22,32,74,89,9,10,9,14,-21
8894,2037,Jamal Crawford,LAC,35,56,694,96,163,41,13,102,34
8895,1627750,Jamal Murray,DEN,25,56,497,141,98,25,19,73,15
8896,2749,Jameer Nelson,DEN,25,56,511,137,278,36,5,100,59
8897,203516,James Ennis III,MEM,25,44,339,184,44,34,15,48,65
8898,201935,James Harden,HOU,40,58,1695,479,655,84,28,338,331
8899,201949,James Johnson,MIA,25,52,636,257,172,46,57,117,16
8900,2592,James Jones,CLE,23,35,96,21,7,2,7,7,-49
8901,203949,James Michael McAdoo,GSW,24,29,82,45,12,7,15,12,-17
8902,203923,James Young,BOS,12,20,56,22,4,5,1,2,14
8903,201162,Jared Dudley,PHX,11,40,279,134,64,24,9,44,-44
8904,203096,Jared Sullinger,TOR,2,11,37,27,3,4,1,4,-29
8905,1626185,Jarell Martin,MEM,23,40,155,154,7,15,8,27,-49
8906,203950,Jarnell Stokes,DEN,0,2,3,2,2,1,0,0,0
8907,201160,Jason Smith,WAS,33,53,264,172,18,15,36,42,-92
8908,1891,Jason Terry,MIL,20,47,169,54,65,27,14,21,80
8909,1627759,Jaylen Brown,BOS,34,53,301,136,34,22,13,37,-64
8910,201145,Jeff Green,ORL,21,56,529,173,66,29,10,65,-221
8911,201952,Jeff Teague,IND,29,57,877,236,462,81,26,159,-16
8912,203481,Jeff Withey,UTA,22,32,78,71,2,9,22,9,-25
8913,203924,Jerami Grant,OKC,29,56,343,155,34,24,66,31,-183
8914,203087,Jeremy Lamb,CHA,15,36,335,157,40,12,12,22,-29
8915,202391,Jeremy Lin,BKN,3,12,167,39,70,17,7,32,-51
8916,1626170,Jerian Grant,CHI,20,46,264,71,73,32,6,37,10
8917,201573,Jerryd Bayless,PHI,1,3,33,12,13,0,0,9,-21
8918,202710,Jimmy Butler,CHI,27,51,1247,321,253,93,15,108,136
8919,201149,Joakim Noah,NYK,17,46,232,403,103,30,37,58,-143
8920,201975,Jodie Meeks,ORL,10,24,214,54,37,28,2,24,-53
8921,203925,Joe Harris,BKN,9,48,405,137,53,28,5,50,-237
8922,204060,Joe Ingles,UTA,35,57,378,161,133,67,5,64,115
8923,2207,Joe Johnson,UTA,34,56,477,170,96,20,10,49,88
8924,1626202,Joe Young,IND,12,25,62,14,14,4,0,4,-38
8925,201202,Joel Anthony,SAS,7,9,12,16,1,1,2,1,-7
8926,1627762,Joel Bolomboy,UTA,6,9,8,10,1,1,1,1,-2
8927,203954,Joel Embiid,PHI,13,31,627,243,66,27,76,117,67
8928,203530,Joffrey Lauvergne,CHI,30,50,286,183,51,18,6,40,-77
8929,203089,John Henson,MIL,20,46,322,236,51,25,60,47,-76
8930,203098,John Jenkins,PHX,0,4,7,1,1,0,0,0,9
8931,101249,John Lucas III,MIN,3,5,2,0,1,2,0,0,12
8932,202322,John Wall,WAS,34,53,1209,231,563,109,30,224,280
8933,203948,Johnny O'Bryant III,CHA,2,7,20,11,2,0,1,3,-20
8934,202720,Jon Leuer,DET,25,51,571,289,87,22,20,46,40
8935,201973,Jonas Jerebko,BOS,37,56,229,192,47,22,15,34,16
8936,202685,Jonas Valanciunas,TOR,32,55,680,541,41,26,40,78,97
8937,1626780,Jonathan Gibson,DAL,4,17,106,22,26,8,0,21,-83
8938,203613,Jonathon Simmons,SAS,42,52,331,121,84,35,19,53,188
8939,203903,Jordan Clarkson,LAL,19,58,792,168,121,71,6,109,-238
8940,200770,Jordan Farmar,SAC,1,2,12,3,9,2,0,3,-1
8941,201941,Jordan Hill,MIN,2,5,10,13,0,1,0,3,6
8942,203895,Jordan McRae,CLE,25,36,158,41,19,8,6,14,-60
8943,1626175,Jordan Mickey,BOS,7,16,34,28,5,2,3,7,-47
8944,101181,Jose Calderon,ATL,6,24,80,42,51,7,1,26,-133
8945,203962,Josh Huestis,OKC,0,1,7,4,1,0,0,0,-2
8946,201177,Josh McRoberts,MIA,6,22,107,74,50,10,4,23,-73
8947,1626196,Josh Richardson,MIA,7,28,314,93,77,26,14,42,-74
8948,201950,Jrue Holiday,NOP,21,42,685,169,313,68,24,129,-6
8949,1627823,Juancho Hernangomez,DEN,17,40,175,116,20,18,11,14,-28
8950,203944,Julius Randle,LAL,17,50,646,404,178,36,21,123,-228
8951,1626147,Justin Anderson,PHI,19,51,329,149,32,28,16,40,-132
8952,203120,Justin Hamilton,BKN,8,48,330,214,40,24,38,34,-264
8953,203200,Justin Holiday,NYK,23,57,420,162,66,49,20,48,20
8954,1626159,Justise Winslow,MIA,4,18,196,94,66,26,6,33,-6
8955,203994,Jusuf Nurkic,POR,20,46,371,268,61,28,37,85,-133
8956,203909,KJ McDaniels,BKN,21,29,80,30,4,7,8,10,-25
8957,1626157,Karl-Anthony Towns,MIN,22,57,1351,673,166,37,82,149,-10
8958,202695,Kawhi Leonard,SAS,39,51,1319,301,170,94,37,106,340
8959,1627770,Kay Felder,CLE,23,35,147,35,47,13,6,22,-38
8960,203482,Kelly Olynyk,BOS,33,50,473,241,100,33,20,63,39
8961,1626162,Kelly Oubre Jr.,WAS,32,53,330,179,33,40,9,34,-33
8962,202689,Kemba Walker,CHA,24,55,1235,225,300,64,16,127,139
8963,202702,Kenneth Faried,DEN,22,47,465,377,42,35,35,47,-72
8964,203145,Kent Bazemore,ATL,30,54,585,172,140,71,38,95,-55
8965,203484,Kentavious Caldwell-Pope,DET,24,52,737,174,146,67,9,65,34
8966,201142,Kevin Durant,GSW,47,56,1442,462,272,63,95,129,644
8967,201567,Kevin Love,CLE,33,46,921,510,88,42,15,98,340
8968,202338,Kevin Seraphin,IND,13,34,155,108,19,4,16,19,-90
8969,1626172,Kevon Looney,GSW,37,43,125,110,25,14,16,13,21
8970,203114,Khris Middleton,MIL,2,4,42,8,18,6,1,4,-2
8971,202691,Klay Thompson,GSW,46,54,1193,205,110,44,25,97,645
8972,201585,Kosta Koufos,SAC,24,57,346,307,36,32,35,49,-84
8973,1627739,Kris Dunn,MIN,21,53,190,115,135,47,24,71,-58
8974,2743,Kris Humphries,ATL,26,44,206,151,22,11,16,24,-38
8975,204001,Kristaps Porzingis,NYK,21,49,898,348,65,36,95,89,-44
8976,203937,Kyle Anderson,SAS,39,51,150,133,55,33,20,27,108
8977,2594,Kyle Korver,CLE,27,51,514,148,91,32,18,58,-124
8978,200768,Kyle Lowry,TOR,32,56,1275,265,386,81,18,158,322
8979,203124,Kyle O'Quinn,NYK,22,55,352,306,68,23,75,53,-68
8980,202713,Kyle Singler,OKC,13,27,59,32,5,3,3,10,7
8981,1627787,Kyle Wiltjer,HOU,8,9,10,7,0,0,1,3,-28
8982,202681,Kyrie Irving,CLE,35,49,1198,154,289,61,12,131,287
8983,200746,LaMarcus Aldridge,SAS,39,51,893,372,107,30,58,74,212
8984,203934,Lamar Patterson,ATL,1,4,9,6,3,1,0,4,5
8985,202362,Lance Stephenson,IND,2,10,75,25,32,2,1,13,-13
8986,202498,Lance Thomas,NYK,11,32,149,62,17,14,3,16,-142
8987,204038,Langston Galloway,SAC,22,55,471,121,65,40,5,28,-74
8988,1626204,Larry Nance Jr.,LAL,14,39,270,215,59,47,24,35,-65
8989,202730,Lavoy Allen,IND,22,42,107,118,39,13,13,18,-110
8990,2544,LeBron James,CLE,39,52,1345,401,458,74,29,222,370
8991,2571,Leandro Barbosa,PHX,16,53,298,74,62,23,6,27,-40
8992,101150,Lou Williams,HOU,19,58,1078,132,183,65,11,120,27
8993,201601,Luc Mbah a Moute,LAC,33,54,329,127,22,56,28,33,159
8994,203512,Lucas Nogueira,TOR,27,48,253,233,39,50,84,43,188
8995,2449,Luis Scola,BKN,7,36,184,139,37,14,4,34,-83
8996,202337,Luke Babbitt,MIA,23,48,214,97,23,14,8,17,-24
8997,2736,Luol Deng,LAL,18,54,419,289,71,47,20,42,-197
8998,1627781,Malachi Richardson,SAC,9,22,79,23,11,5,1,8,-17
8999,1627763,Malcolm Brogdon,MIL,25,55,517,149,229,64,7,86,125
9000,1627098,Malcolm Delaney,ATL,32,56,331,98,152,31,1,77,59
9001,1627736,Malik Beasley,DEN,8,18,48,7,6,4,0,4,29
9002,1938,Manu Ginobili,SAS,37,49,376,113,121,54,14,65,183
9003,201188,Marc Gasol,MEM,33,55,1134,344,239,53,77,119,99
9004,1626273,Marcelo Huertas,LAL,5,23,63,24,52,10,2,19,-43
9005,101162,Marcin Gortat,WAS,34,55,657,628,87,33,51,85,267
9006,201158,Marco Belinelli,CHA,22,51,553,129,95,33,8,50,-6
9007,202694,Marcus Morris Sr.,DET,27,56,793,260,118,42,16,61,35
9008,203935,Marcus Smart,BOS,35,54,562,209,247,93,22,112,184
9009,201977,Marcus Thornton,WAS,15,33,219,76,41,19,3,25,-147
9010,1626209,Mario Hezonja,ORL,12,41,162,69,30,15,8,37,-133
9011,202693,Markieff Morris,WAS,32,53,788,361,96,62,31,100,250
9012,1627737,Marquese Chriss,PHX,18,57,436,200,36,44,34,61,-227
9013,201578,Marreese Speights,LAC,35,56,554,261,48,19,28,42,41
9014,1627850,Marshall Plumlee,NYK,3,8,9,17,4,1,2,4,7
9015,101107,Marvin Williams,CHA,20,50,548,280,60,36,27,37,3
9016,203486,Mason Plumlee,DEN,23,55,608,441,217,50,64,89,0
9017,2440,Matt Barnes,GSW,22,54,413,293,150,36,17,83,-99
9018,203521,Matthew Dellavedova,MIL,22,50,378,100,259,42,0,91,-137
9019,203090,Maurice Harkless,POR,21,52,549,244,53,61,46,63,-58
9020,1626254,Maurice Ndour,NYK,6,20,46,28,1,8,2,5,1
9021,1897,Metta World Peace,LAL,4,18,18,9,5,3,2,3,-68
9022,203086,Meyers Leonard,POR,19,48,266,154,42,6,20,25,-84
9023,201563,Michael Beasley,MIL,20,47,434,167,49,22,22,58,-5
9024,203487,Michael Carter-Williams,CHI,15,26,216,123,69,21,11,44,-50
9025,1627771,Michael Gbinije,DET,7,9,4,3,2,0,0,0,-3
9026,203077,Michael Kidd-Gilchrist,CHA,24,55,497,415,76,46,57,42,25
9027,201144,Mike Conley,MEM,26,46,890,161,286,61,15,105,119
9028,2399,Mike Dunleavy,ATL,29,41,211,91,37,11,4,25,-14
9029,2034,Mike Miller,DEN,4,13,20,18,12,1,0,9,-20
9030,203488,Mike Muscala,ATL,28,50,358,184,67,24,32,44,-116
9031,203118,Mike Scott,ATL,7,18,45,37,17,4,3,8,-42
9032,1627861,Mike Tobey,CHA,0,1,2,3,0,0,0,0,-12
9033,203101,Miles Plumlee,CHA,16,37,98,73,20,12,12,25,-50
9034,1627851,Mindaugas Kuzminskas,NYK,18,47,282,89,46,25,9,35,8
9035,203141,Mirza Teletovic,MIL,21,46,317,111,34,7,10,33,100
9036,101145,Monta Ellis,IND,26,49,402,137,165,46,18,90,-76
9037,1626149,Montrezl Harrell,HOU,33,46,432,177,56,18,34,40,170
9038,1626167,Myles Turner,IND,29,56,874,405,64,47,118,80,68
9039,202357,Nemanja Bjelica,MIN,22,55,319,180,61,34,13,50,-42
9040,2403,Nene,HOU,33,48,389,188,43,37,29,56,171
9041,203457,Nerlens Noel,DAL,14,29,257,144,30,43,26,29,-74
9042,2555,Nick Collison,OKC,5,14,16,15,8,1,1,4,-1
9043,201156,Nick Young,LAL,18,51,702,120,55,33,14,30,-126
9044,201587,Nicolas Batum,CHA,23,53,794,374,321,58,21,143,46
9045,1627852,Nicolas Brussino,DAL,11,36,64,43,25,10,5,11,-17
9046,1627879,Nicolas Laprovittola,SAS,15,18,59,10,28,4,1,19,-44
9047,203917,Nik Stauskas,PHI,20,54,486,149,121,28,24,81,-130
9048,203999,Nikola Jokic,DEN,23,49,797,439,213,38,40,103,171
9049,202703,Nikola Mirotic,CHI,24,48,432,247,42,35,37,54,57
9050,202696,Nikola Vucevic,ORL,20,55,767,553,155,52,53,92,-139
9051,203943,Noah Vonleh,POR,20,48,153,200,11,16,16,38,-148
9052,1626181,Norman Powell,TOR,31,53,392,107,55,40,11,43,59
9053,1627855,Okaro White,MIA,12,14,59,35,6,3,4,9,36
9054,201600,Omer Asik,NOP,12,31,85,163,15,5,10,14,-60
9055,201956,Omri Casspi,MIN,9,22,129,90,26,10,1,17,-6
9056,203490,Otto Porter Jr.,WAS,34,55,804,371,86,81,35,40,241
9057,200782,P.J. Tucker,TOR,18,57,401,342,73,85,14,52,-153
9058,1627783,Pascal Siakam,TOR,31,48,210,166,15,23,42,31,-92
9059,1626192,Pat Connaughton,POR,9,27,52,31,15,4,2,6,7
9060,201976,Patrick Beverley,HOU,31,44,424,246,194,65,18,63,229
9061,1627775,Patrick McCaw,GSW,38,46,153,46,44,16,10,22,-32
9062,202335,Patrick Patterson,TOR,24,40,287,218,57,29,16,28,299
9063,201988,Patty Mills,SAS,43,55,533,99,181,46,0,71,305
9064,2200,Pau Gasol,SAS,30,39,457,309,106,16,45,48,143
9065,202331,Paul George,IND,26,50,1115,309,165,77,16,144,65
9066,200794,Paul Millsap,ATL,32,53,950,416,199,78,52,113,131
9067,1718,Paul Pierce,LAC,7,13,48,18,2,3,3,8,-2
9068,1627835,Paul Zipser,CHI,11,23,95,52,10,7,5,15,-4
9069,203510,Pierre Jackson,DAL,4,9,35,9,19,2,0,3,55
9070,203112,Quincy Acy,BKN,1,18,91,39,2,3,7,7,-36
9071,1626154,RJ Hunter,CHI,2,3,0,1,0,0,0,0,-10
9072,200765,Rajon Rondo,CHI,23,48,311,248,312,62,8,118,-43
9073,1626176,Rakeem Christmas,IND,2,7,8,9,1,1,2,0,5
9074,201196,Ramon Sessions,CHA,23,50,312,73,129,27,3,46,-80
9075,200751,Randy Foye,BKN,6,43,232,105,91,17,7,60,-151
9076,1626173,Rashad Vaughn,MIL,11,24,88,29,10,12,5,7,-12
9077,203526,Raul Neto,UTA,18,29,64,20,20,13,0,11,49
9078,101109,Raymond Felton,LAC,34,54,421,163,145,45,19,61,-109
9079,203493,Reggie Bullock,DET,6,14,68,27,12,6,3,6,-46
9080,202704,Reggie Jackson,DET,16,36,548,81,200,28,2,85,-133
9081,202130,Reggie Williams,NOP,1,5,25,6,4,3,0,0,-7
9082,2210,Richard Jefferson,CLE,39,54,276,128,51,15,6,34,128
9083,1626158,Richaun Holmes,PHI,9,31,205,132,25,16,24,27,-72
9084,201937,Ricky Rubio,MIN,19,51,453,194,430,91,5,123,-53
9085,203496,Robert Covington,PHI,21,50,587,308,78,95,45,96,-103
9086,201577,Robin Lopez,CHI,28,57,560,394,54,10,89,61,13
9087,203918,Rodney Hood,UTA,27,40,546,143,74,22,8,47,152
9088,203585,Rodney McGruder,MIA,24,53,334,182,81,39,11,35,-21
9089,201155,Rodney Stuckey,IND,10,25,217,55,49,10,0,34,-47
9090,1627758,Ron Baker,NYK,7,28,93,41,33,16,3,20,7
9091,1626178,Rondae Hollis-Jefferson,BKN,8,52,408,266,107,51,27,80,-226
9092,101179,Ronnie Price,PHX,1,2,3,0,0,1,0,1,1
9093,201579,Roy Hibbert,DEN,19,42,217,150,20,8,44,31,-9
9094,200752,Rudy Gay,SAC,11,30,562,190,83,44,26,74,66
9095,203497,Rudy Gobert,UTA,35,57,737,720,58,39,142,103,333
9096,201566,Russell Westbrook,OKC,32,57,1771,598,577,92,21,313,153
9097,201583,Ryan Anderson,HOU,38,55,759,277,53,28,12,49,319
9098,203527,Ryan Kelly,ATL,3,9,10,10,5,4,2,2,18
9099,1626257,Salah Mejri,DAL,19,50,140,230,11,25,49,30,-35
9100,1626155,Sam Dekker,HOU,40,58,430,224,63,33,19,37,63
9101,2756,Sasha Vujacic,NYK,10,28,65,33,23,9,2,10,24
9102,203930,Sean Kilpatrick,BKN,8,55,740,222,128,37,5,121,-256
9103,203902,Semaj Christon,OKC,21,40,127,56,91,14,3,28,-96
