,SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,STL,BLK,TOV,FG3M,TS_PCT,USG_PCT,PIE,PER,WS
11347,2019-20,203922,Glenn Robinson III,1610612755,PHI,50,1540.9566666666667,635,228,86,45,15,51,68,0.5820526315789474,0.1627894736842105,0.07200000000000001,15.984199236749516,3.606674530074371
11348,2019-20,203922,Glenn Robinson III,1610612755,PHI,50,1540.9566666666667,635,228,86,45,15,51,68,0.61875,0.15825,0.09625,15.984199236749516,3.606674530074371
11349,2019-20,1629048,Goga Bitadze,1610612754,IND,42,361.57166666666666,128,87,19,3,27,21,4,0.5541923076923078,0.14448387096774193,0.105,14.215764413612948,0.489207495984766
11350,2019-20,201609,Goran Dragic,1610612748,MIA,43,1217.215,691,128,217,26,7,109,96,0.558375,0.2363333333333333,0.11125,19.142387221106706,4.1034521933097485
11351,2019-20,202330,Gordon Hayward,1610612738,BOS,37,1226.9766666666667,639,249,151,27,17,64,60,0.589047619047619,0.2069047619047619,0.13514285714285715,22.16169156407172,4.706139807562291
11352,2019-20,203476,Gorgui Dieng,1610612763,MEM,47,790.6616666666666,348,259,60,39,43,45,47,0.4807727272727273,0.16860869565217393,0.10227272727272728,21.12723548835665,2.044110776613572
11353,2019-20,203476,Gorgui Dieng,1610612763,MEM,47,790.6616666666666,348,259,60,39,43,45,47,0.526,0.12766666666666668,0.1152,21.12723548835665,2.044110776613572
11354,2019-20,1629684,Grant Williams,1610612738,BOS,52,809.5,197,138,55,22,29,43,20,0.46622222222222226,0.10489285714285713,0.024888888888888887,10.330577716561972,1.018547784992647
11355,2019-20,1628960,Grayson Allen,1610612763,MEM,30,497.6983333333333,221,66,43,6,1,23,33,0.5585555555555556,0.13543478260869565,0.08494444444444443,13.516777004660158,1.1140388422619971
11356,2019-20,1628977,Hamidou Diallo,1610612760,OKC,32,606.3116666666666,205,109,19,25,6,33,5,0.4981904761904762,0.13085185185185186,0.06614285714285714,10.051470823037787,0.2363484502410571
11357,2019-20,203084,Harrison Barnes,1610612758,SAC,54,1870.5216666666668,783,264,120,30,8,65,71,0.5104242424242424,0.1724848484848485,0.07733333333333334,15.402737364345404,4.7776969809109575
11358,2019-20,1628385,Harry Giles III,1610612758,SAC,28,349.1666666666667,157,97,33,14,9,25,0,0.5505882352941176,0.11610344827586207,0.10723529411764705,18.929158951628708,0.8432623278368128
11359,2019-20,202355,Hassan Whiteside,1610612757,POR,51,1570.0433333333333,803,718,60,21,154,98,2,0.6390344827586207,0.18816129032258064,0.15527586206896551,29.52317308584734,6.430213654421567
11360,2019-20,1627740,Henry Ellenson,1610612751,BKN,5,15.116666666666667,2,6,1,0,0,0,0,0.08333333333333333,0.030153846153846156,0.36233333333333334,-1.4301503227435854,
11361,2019-20,101133,Ian Mahinmi,1610612764,WAS,33,725.275,261,200,44,24,43,43,5,0.5854,0.1078076923076923,0.07930000000000001,17.171930393040917,1.4858452686093069
11362,2019-20,1629649,Ignas Brazdeikis,1610612752,NYK,9,53.25,17,5,4,0,1,2,1,0.1274,0.05721428571428571,-0.1242,3.9309588238670607,-0.0364475927130728
11363,2019-20,202697,Iman Shumpert,1610612751,BKN,13,240.64333333333332,54,34,12,12,2,10,8,0.4318888888888889,0.128,0.038,6.375316089856241,-0.0344611293653925
11364,2019-20,1629067,Isaac Bonga,1610612764,WAS,48,850.4866666666667,231,156,53,33,18,33,18,0.6581111111111111,0.09993103448275863,0.06555555555555556,13.578696752349074,1.8167118960188844
11365,2019-20,1628392,Isaiah Hartenstein,1610612745,HOU,23,266.02166666666665,107,90,18,9,12,16,0,0.5572727272727273,0.0885,0.08872727272727272,22.445226236357403,0.9618720912550982
11366,2019-20,1629676,Isaiah Roby,1610612760,OKC,1,1.5166666666666666,0,0,0,0,0,0,0,,0.0,,-30.98910697309062,
11367,2019-20,1629676,Isaiah Roby,1610612760,OKC,1,1.5166666666666666,0,0,0,0,0,0,0,,0.0,,-30.98910697309062,
11368,2019-20,202738,Isaiah Thomas,1610612764,WAS,40,924.6766666666666,488,68,146,13,6,77,78,0.5464761904761904,0.206,0.07638095238095238,13.831763152389826,1.7094943575460466
11369,2019-20,202397,Ish Smith,1610612764,WAS,53,1400.22,571,168,250,44,22,68,48,0.45682758620689656,0.18765517241379312,0.08006896551724138,16.588215989821435,3.2867010505923564
11370,2019-20,1627826,Ivica Zubac,1610612746,LAC,55,979.915,442,386,58,11,55,47,0,0.6585172413793103,0.15817241379310343,0.1453448275862069,24.823625118427067,4.074666731755324
11371,2019-20,200826,J.J. Barea,1610612742,DAL,17,263.1933333333333,153,34,63,3,1,21,23,0.5501666666666667,0.06216,0.10766666666666667,22.450085021985515,1.103753492652278
11372,2019-20,1629122,J.P. Macura,1610612739,CLE,1,0.6233333333333333,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,
11373,2019-20,200755,JJ Redick,1610612740,NOP,50,1359.2966666666666,784,132,99,19,8,61,152,0.63565,0.17904347826086958,0.09245,18.702992351229778,5.205636355045743
11374,2019-20,1629630,Ja Morant,1610612763,MEM,48,1434.725,846,170,340,48,13,154,38,0.54753125,0.25959375,0.128625,21.7333129493936,5.0817204878807845
11375,2019-20,203960,JaKarr Sampson,1610612754,IND,18,248.415,76,43,4,6,8,6,2,0.5585384615384615,0.05681481481481482,0.024846153846153848,13.034349819740944,0.4466741876728989
11376,2019-20,203210,JaMychal Green,1610612746,LAC,46,951.955,294,294,34,22,17,40,61,0.4341739130434783,0.101125,0.05595652173913043,12.248094302865017,1.409853322119205
11377,2019-20,201580,JaVale McGee,1610612747,LAL,51,857.9733333333334,364,295,33,26,81,39,3,0.6773461538461538,0.13796153846153847,0.11676923076923076,24.86478100905761,2.961119299642124
11378,2019-20,203953,Jabari Parker,1610612758,SAC,32,837.345,480,191,58,42,15,60,31,0.56525,0.2474375,0.1200625,21.56914735649524,2.2225384344598447
11379,2019-20,1628980,Jacob Evans,1610612750,MIN,28,414.9533333333333,128,41,31,11,12,25,13,0.38909090909090904,0.09958823529411764,0.007090909090909084,6.807049663212978,-0.0256619605920355
11380,2019-20,1628980,Jacob Evans,1610612750,MIN,28,414.9533333333333,128,41,31,11,12,25,13,0.0,0.02775,-0.017,6.807049663212978,-0.0256619605920355
11381,2019-20,203109,Jae Crowder,1610612748,MIA,48,1412.54,501,299,129,53,15,56,90,0.7081666666666666,0.15866666666666665,0.11783333333333335,14.817131834365597,2.836740465838549
11382,2019-20,203109,Jae Crowder,1610612748,MIA,48,1412.54,501,299,129,53,15,56,90,0.4467777777777778,0.1395,0.07314814814814816,14.817131834365597,2.836740465838549
11383,2019-20,1626143,Jahlil Okafor,1610612740,NOP,27,419.7583333333333,214,117,36,7,19,36,1,0.662875,0.07590909090909091,0.08,21.519807853391093,1.3899869866503791
11384,2019-20,1627774,Jake Layman,1610612750,MIN,14,368.9,147,41,11,12,10,18,19,0.5091428571428571,0.11009090909090907,0.05185714285714286,11.795331415532056,0.4003691805503292
11385,2019-20,1627751,Jakob Poeltl,1610612759,SAS,54,922.1683333333332,292,295,97,26,80,44,0,0.5372941176470588,0.12026470588235295,0.10426470588235294,22.88611913261166,2.787496313217673
11386,2019-20,1628973,Jalen Brunson,1610612742,DAL,55,1002.24,460,133,183,21,4,65,43,0.5348695652173913,0.19791304347826086,0.10534782608695652,17.67243433631945,3.0816627750786267
11387,2019-20,1629665,Jalen Lecque,1610612756,PHX,4,26.336666666666662,10,0,2,0,0,1,0,0.2826666666666667,0.11114285714285714,0.0030000000000000027,5.903666721620048,0.0189357595722362
11388,2019-20,1629667,Jalen McDaniels,1610612766,CHA,5,64.565,27,12,1,3,0,0,4,0.42139999999999994,0.17516666666666666,0.0702,22.10490090212259,0.2805410846967233
11389,2019-20,1627750,Jamal Murray,1610612743,DEN,45,1455.25,849,177,214,56,13,99,82,0.541962962962963,0.24911111111111112,0.12218518518518519,21.4021074678896,5.119178215116368
11390,2019-20,203516,James Ennis III,1610612753,ORL,51,806.325,298,156,42,23,14,33,38,0.6093333333333333,0.156,0.10466666666666667,14.764634017163878,1.7109417482253726
11391,2019-20,203516,James Ennis III,1610612753,ORL,51,806.325,298,156,42,23,14,33,38,0.5898695652173913,0.1652608695652174,0.07882608695652174,14.764634017163878,1.7109417482253726
11392,2019-20,201935,James Harden,1610612745,HOU,51,1890.5833333333333,1800,333,374,83,49,229,234,0.6575,0.37028,0.2041666666666667,34.6915552204098,14.678156690976062
11393,2019-20,201949,James Johnson,1610612750,MIN,21,361.445,130,67,34,12,17,24,21,0.3191111111111111,0.059434782608695655,0.05555555555555555,13.639817379892651,0.459921451725251
11394,2019-20,201949,James Johnson,1610612750,MIN,21,361.445,130,67,34,12,17,24,21,0.6082857142857143,0.19971428571428573,0.09385714285714286,13.639817379892651,0.459921451725251
11395,2019-20,201162,Jared Dudley,1610612747,LAL,36,297.3466666666667,58,40,18,11,3,6,16,0.38652380952380955,0.05510714285714286,0.011285714285714284,8.956101323933934,0.4291082206267538
11396,2019-20,1629607,Jared Harper,1610612752,NYK,3,7.883333333333334,2,0,0,0,0,0,0,0.5,0.125,0.053,-6.017812680340832,
11397,2019-20,1628991,Jaren Jackson Jr.,1610612763,MEM,52,1462.9283333333333,891,248,73,35,87,90,131,0.56096875,0.24034375,0.0755625,19.3621207633299,3.9556778543359408
11398,2019-20,1629020,Jarred Vanderbilt,1610612750,MIN,11,46.53666666666667,12,9,2,3,1,7,0,0.4,0.072875,0.006200000000000006,8.615430541441643,-0.0282849798359343
11399,2019-20,1629020,Jarred Vanderbilt,1610612750,MIN,11,46.53666666666667,12,9,2,3,1,7,0,0.266,0.037,0.1055,8.615430541441643,-0.0282849798359343
11400,2019-20,1629714,Jarrell Brantley,1610612762,UTA,3,11.15,0,5,1,0,2,1,0,,0.0,,10.830823476106389,
11401,2019-20,1628386,Jarrett Allen,1610612751,BKN,53,1409.7266666666667,586,513,74,33,77,59,0,0.6805833333333333,0.14741666666666667,0.14069444444444446,24.574337583101038,5.281213189315219
11402,2019-20,1629633,Jarrett Culver,1610612750,MIN,52,1267.58,472,176,94,51,35,70,52,0.4570689655172414,0.18493333333333334,0.0433448275862069,10.660734879877378,0.4068271277916507
11403,2019-20,1629750,Javonte Green,1610612738,BOS,41,374.7583333333333,125,69,21,22,5,16,6,0.25472222222222224,0.07177777777777779,0.0038333333333333336,15.512451404672792,0.7343782034843528
11404,2019-20,1629637,Jaxson Hayes,1610612740,NOP,52,927.58,412,222,50,22,51,40,1,0.7363181818181819,0.153,0.10509090909090908,21.55854339183324,3.482075248565497
11405,2019-20,1627759,Jaylen Brown,1610612738,BOS,44,1479.7116666666666,889,281,97,49,12,106,91,0.5812499999999999,0.23983333333333334,0.11658333333333333,20.540000125679423,4.706504515179442
11406,2019-20,1629658,Jaylen Hoard,1610612757,POR,13,102.99833333333332,38,32,4,5,0,4,0,0.2774285714285714,0.1,0.1891428571428571,17.734560597197174,0.2627989879593198
11407,2019-20,1629669,Jaylen Nowell,1610612750,MIN,9,101.85166666666667,40,9,11,0,1,3,3,0.282875,0.07907142857142857,0.134125,10.27089927534617,0.1566435909689348
11408,2019-20,1628369,Jayson Tatum,1610612738,BOS,50,1707.07,1121,347,146,69,44,109,131,0.547962962962963,0.2806666666666667,0.14529629629629628,23.249507315204244,6.00715187490919
11409,2019-20,201145,Jeff Green,1610612745,HOU,30,553.25,233,81,20,12,10,27,34,0.7826666666666666,0.123,0.11966666666666666,11.701907364916728,0.7955123955862735
11410,2019-20,201145,Jeff Green,1610612745,HOU,30,553.25,233,81,20,12,10,27,34,0.5120666666666667,0.20513333333333333,0.047400000000000005,11.701907364916728,0.7955123955862735
11411,2019-20,201952,Jeff Teague,1610612737,ATL,48,1251.5666666666666,544,120,275,39,16,100,37,0.384,0.16977777777777778,0.04777777777777778,17.64579715481781,3.922098356457668
11412,2019-20,201952,Jeff Teague,1610612737,ATL,48,1251.5666666666666,544,120,275,39,16,100,37,0.5526153846153846,0.17393333333333333,0.11161538461538462,17.64579715481781,3.922098356457668
11413,2019-20,203924,Jerami Grant,1610612743,DEN,54,1424.46,610,198,61,35,48,45,73,0.5571290322580645,0.17319354838709677,0.0803225806451613,16.470335953574725,3.599188760650555
11414,2019-20,1629725,Jeremiah Martin,1610612751,BKN,2,10.933333333333334,2,1,1,1,0,0,0,0.333,0.079,0.05,5.759888066171106,
11415,2019-20,203087,Jeremy Lamb,1610612754,IND,44,1261.003333333333,566,195,92,52,21,49,53,0.53408,0.19972,0.08732,16.883874860345756,2.877881934472335
11416,2019-20,202951,Jeremy Pargo,1610612744,GSW,3,44.31,25,3,8,1,0,4,3,0.4,0.286,0.027,14.941546106387888,0.0889855172943606
11417,2019-20,1629010,Jerome Robinson,1610612764,WAS,45,530.8633333333333,136,73,50,14,8,28,22,0.3024782608695652,0.11695833333333333,-0.03986956521739131,5.602081991084992,-0.138977689910148
11418,2019-20,1629010,Jerome Robinson,1610612764,WAS,45,530.8633333333333,136,73,50,14,8,28,22,0.3746666666666667,0.145,0.07766666666666666,5.602081991084992,-0.138977689910148
11419,2019-20,1628975,Jevon Carter,1610612756,PHX,40,578.41,172,76,55,30,11,28,35,0.47911538461538467,0.0965,0.06242307692307692,12.53013146444666,0.8079591035998636
11420,2019-20,202710,Jimmy Butler,1610612748,MIA,46,1581.7133333333334,949,315,281,82,25,105,28,0.55236,0.2126896551724138,0.14812,28.43219966284985,8.750827636428824
11421,2019-20,203925,Joe Harris,1610612751,BKN,52,1633.7183333333332,720,225,109,34,14,73,126,0.5935277777777778,0.18147222222222223,0.094,15.032436190107727,4.049997109852413
11422,2019-20,204060,Joe Ingles,1610612762,UTA,54,1627.715,542,218,280,49,7,102,108,0.54564,0.15444000000000002,0.09544000000000001,14.681732328393958,4.222836775575508
11423,2019-20,203954,Joel Embiid,1610612755,PHI,39,1187.69,893,465,125,31,53,117,51,0.6138181818181818,0.3229090909090909,0.2094090909090909,29.33982239150478,5.272415192008748
11424,2019-20,1628381,John Collins,1610612737,ATL,30,967.1566666666666,619,306,41,19,49,52,38,0.6966153846153846,0.20833333333333334,0.18846153846153849,26.87368198318709,4.27495533170673
11425,2019-20,203089,John Henson,1610612765,DET,32,452.3283333333333,164,127,44,17,36,24,6,0.5507692307692308,0.1298125,0.04023076923076923,21.05672889289772,1.109607845945022
11426,2019-20,203089,John Henson,1610612765,DET,32,452.3283333333333,164,127,44,17,36,24,6,0.7896666666666666,0.157,0.25466666666666665,21.05672889289772,1.109607845945022
11427,2019-20,1629723,John Konchar,1610612763,MEM,6,34.04666666666667,7,2,3,0,0,0,0,0.47525,0.051625,0.10250000000000001,10.016937649344756,0.0776024052829752
11428,2019-20,1628405,Johnathan Motley,1610612746,LAC,13,41.14666666666667,28,10,8,3,0,5,1,0.3668571428571429,0.21400000000000002,0.05328571428571429,33.46808967490235,0.2420067581505469
11429,2019-20,1629140,Johnathan Williams,1610612764,WAS,11,134.77666666666667,35,43,6,1,6,4,0,0.4725,0.072125,0.09283333333333332,17.03906809909274,0.3592407113002236
11430,2019-20,1628413,Jonah Bolden,1610612756,PHX,5,40.62,10,8,0,2,2,2,0,0.5,0.020428571428571428,-0.073,8.14567578062733,0.0059615949230229
11431,2019-20,1628413,Jonah Bolden,1610612756,PHX,5,40.62,10,8,0,2,2,2,0,0.218,0.1805,0.029,8.14567578062733,0.0059615949230229
11432,2019-20,202685,Jonas Valanciunas,1610612763,MEM,51,1326.9483333333333,758,538,96,22,62,91,27,0.5851818181818181,0.20826470588235296,0.15184848484848484,26.2213004208422,5.049446898461572
11433,2019-20,1628371,Jonathan Isaac,1610612753,ORL,32,948.8116666666666,384,222,44,50,78,47,30,0.5205263157894737,0.1812105263157895,0.1241578947368421,20.05571500742569,1.6185651937156282
11434,2019-20,1628395,Jordan Bell,1610612739,CLE,27,235.02,83,78,14,2,10,18,2,0.655,0.07563636363636363,0.07736363636363636,17.540095973852136,0.4658775559969334
11435,2019-20,1628395,Jordan Bell,1610612739,CLE,27,235.02,83,78,14,2,10,18,2,0.512,0.03166666666666667,0.03,17.540095973852136,0.4658775559969334
11436,2019-20,1629648,Jordan Bone,1610612765,DET,9,47.89666666666667,6,1,8,1,0,2,0,0.08325,0.0591,-0.07299999999999998,-5.136082136048444,
11437,2019-20,203903,Jordan Clarkson,1610612762,UTA,53,1276.5333333333333,812,135,111,32,14,64,115,0.538,0.2356923076923077,0.09991666666666667,21.78975135293577,5.076550246570698
11438,2019-20,203903,Jordan Clarkson,1610612762,UTA,53,1276.5333333333333,812,135,111,32,14,64,115,0.611,0.246,0.12890000000000001,21.78975135293577,5.076550246570698
11439,2019-20,1629162,Jordan McLaughlin,1610612750,MIN,19,362.14166666666665,127,32,73,19,2,14,17,0.5097058823529411,0.13641176470588234,0.10441176470588234,17.41999140795529,0.9516038142712536
11440,2019-20,203895,Jordan McRae,1610612765,DET,31,678.575,379,109,86,20,16,38,42,0.568,0.01575,0.032,19.31608437513888,1.999940814737456
11441,2019-20,203895,Jordan McRae,1610612765,DET,31,678.575,379,109,86,20,16,38,42,0.5579333333333333,0.20705882352941177,0.10293333333333334,19.31608437513888,1.999940814737456
11442,2019-20,1629673,Jordan Poole,1610612744,GSW,48,1032.7933333333333,376,98,95,30,9,49,58,0.37805,0.1756818181818182,0.021299999999999996,6.884827597956422,-0.1516515129608044
11443,2019-20,1627982,Josh Gray,1610612740,NOP,2,22.716666666666665,2,2,2,0,0,5,0,0.5,0.03575,0.011,-6.024618786331367,
11444,2019-20,1628404,Josh Hart,1610612740,NOP,48,1351.4533333333334,510,307,77,52,19,55,99,0.6341818181818182,0.13747826086956522,0.10436363636363635,14.378011204697742,2.59117083043728
11445,2019-20,1628367,Josh Jackson,1610612763,MEM,7,123.385,42,27,6,6,1,10,3,0.55275,0.1582222222222222,0.0985,8.299495658520467,-0.0501451833203722
11446,2019-20,203705,Josh Magette,1610612753,ORL,8,37.89333333333333,12,6,5,3,1,5,1,0.29433333333333334,0.1992,-0.8508333333333332,6.154355078814868,-0.0985905261233667
11447,2019-20,1629006,Josh Okogie,1610612750,MIN,51,1246.503333333333,440,222,80,57,21,74,33,0.5757931034482758,0.1427,0.07537931034482759,13.586371359555097,1.940176334146126
11448,2019-20,1626196,Josh Richardson,1610612755,PHI,41,1263.59,597,132,132,38,26,86,64,0.4883181818181818,0.19563636363636364,0.06559090909090909,14.805036390734625,2.3043094763118623
11449,2019-20,201950,Jrue Holiday,1610612740,NOP,46,1593.6233333333332,886,216,301,77,40,134,92,0.49029411764705877,0.18738095238095237,0.09599999999999999,20.11388885047216,4.709786256246739
11450,2019-20,1629308,Juan Toscano-Anderson,1610612744,GSW,3,47.39833333333333,12,7,3,3,0,3,2,0.7995,0.13674999999999998,0.1135,10.094994905185994,
11451,2019-20,1627823,Juancho Hernangomez,1610612750,MIN,37,512.25,152,113,26,7,6,19,21,0.334,0.09018518518518519,0.061,9.675770918533445,0.4768975358407427
11452,2019-20,1627823,Juancho Hernangomez,1610612750,MIN,37,512.25,152,113,26,7,6,19,21,0.6131428571428571,0.17257142857142857,0.07928571428571428,9.675770918533445,0.4768975358407427
11453,2019-20,203944,Julius Randle,1610612752,NYK,53,1740.585,1023,511,170,43,18,163,55,0.5343636363636364,0.2711818181818182,0.1343939393939394,19.97085691742561,4.162611751150117
11454,2019-20,1626147,Justin Anderson,1610612751,BKN,3,16.916666666666668,3,2,0,0,1,0,0,0.3913333333333333,0.14120000000000002,-0.12699999999999997,-4.5752965697501,-0.0522389844461415
11455,2019-20,203200,Justin Holiday,1610612754,IND,55,1395.47,455,186,81,57,35,29,100,0.60578125,0.13259375,0.07325,14.797492941308764,2.935709970537124
11456,2019-20,1628382,Justin Jackson,1610612742,DAL,49,787.9116666666666,285,117,33,9,6,11,40,0.44125,0.1288,0.0917,10.85422032255083,1.288165582604773
11457,2019-20,1629713,Justin James,1610612758,SAC,31,216.0233333333333,85,30,16,6,9,8,9,0.33549999999999996,0.1114375,-0.06331250000000001,13.81888999960767,0.2761254152588298
11458,2019-20,1628383,Justin Patton,1610612765,DET,5,24.241666666666667,9,5,2,0,0,2,1,0.9666666666666667,0.045307692307692306,0.137,5.257030857240307,
11459,2019-20,1629620,Justin Robinson,1610612764,WAS,9,48.68666666666667,13,5,7,0,1,3,3,0.475,0.06763636363636363,0.086,9.84726649840498,
11460,2019-20,1626159,Justise Winslow,1610612763,MEM,11,352.25,124,73,44,7,5,24,6,0.5222,0.12942857142857142,0.0852,9.819541313137604,0.1606691282657929
11461,2019-20,1629752,Juwan Morgan,1610612762,UTA,13,53.22166666666666,15,14,1,0,1,3,1,0.42857142857142855,0.09378571428571428,0.059000000000000004,10.934320322580556,
11462,2019-20,1629644,KZ Okpala,1610612748,MIA,5,25.975,7,5,1,2,1,1,0,0.0,0.0,0.0,16.367842147744852,0.0391038499012982
11463,2019-20,1628443,Kadeem Allen,1610612752,NYK,10,117.05,50,9,21,5,2,8,5,0.5406666666666666,0.19599999999999998,-0.22083333333333333,16.654889446467074,0.2329998232401623
11464,2019-20,1626157,Karl-Anthony Towns,1610612750,MIN,35,1187.03,926,378,153,33,42,110,114,0.6489444444444444,0.24925000000000003,0.16055555555555556,31.444163462297315,6.474544720940384
11465,2019-20,202695,Kawhi Leonard,1610612746,LAC,42,1363.5866666666666,1141,315,222,76,29,128,89,0.6005714285714285,0.30673913043478257,0.20285714285714285,31.28147123599777,7.089242938413107
11466,2019-20,1628966,Keita Bates-Diop,1610612743,DEN,39,665.09,258,112,30,17,21,14,31,1.064,0.0285,0.087,15.695044850950657,1.5338121397113056
11467,2019-20,1628966,Keita Bates-Diop,1610612743,DEN,39,665.09,258,112,30,17,21,14,31,0.4108235294117647,0.1571764705882353,0.057999999999999996,15.695044850950657,1.5338121397113056
11468,2019-20,1629103,Kelan Martin,1610612750,MIN,22,369.9533333333333,130,72,10,6,7,12,18,0.47928571428571426,0.163,0.09164285714285714,8.53490762366988,0.218787836552697
11469,2019-20,1629640,Keldon Johnson,1610612759,SAS,4,12.266666666666667,4,3,0,0,0,0,0,0.207,0.03125,0.0275,6.993460644236022,
11470,2019-20,203482,Kelly Olynyk,1610612748,MIA,48,933.5966666666668,362,220,70,31,15,51,60,0.553344827586207,0.13916129032258065,0.08627586206896551,15.772659457838264,2.21287805350669
11471,2019-20,1626162,Kelly Oubre Jr.,1610612756,PHX,53,1825.0733333333333,1003,349,79,66,38,81,106,0.55921875,0.224125,0.090875,18.176153392060364,4.729992042610034
11472,2019-20,202689,Kemba Walker,1610612738,BOS,46,1480.79,1001,189,230,45,25,97,156,0.52895,0.2774,0.11374999999999999,25.09326217406318,7.237570665863053
11473,2019-20,1629134,Kendrick Nunn,1610612748,MIA,51,1531.585,782,139,177,44,10,89,99,0.5579655172413793,0.22989655172413792,0.08872413793103448,15.166398830219988,3.4093407305696872
11474,2019-20,1629026,Kenrich Williams,1610612740,NOP,35,779.2483333333333,132,178,53,25,21,21,25,0.29710000000000003,0.06692307692307692,0.0427,9.152401442206768,0.632581702158751
11475,2019-20,203145,Kent Bazemore,1610612758,SAC,54,1332.638333333333,434,217,72,56,35,72,66,0.4560416666666667,0.15492,0.04870833333333333,9.5749338449007,0.4214952091535582
11476,2019-20,203145,Kent Bazemore,1610612758,SAC,54,1332.638333333333,434,217,72,56,35,72,66,0.5201428571428571,0.22414285714285714,0.06999999999999999,9.5749338449007,0.4214952091535582
11477,2019-20,203484,Kentavious Caldwell-Pope,1610612747,LAL,53,1343.3183333333334,504,111,92,42,11,45,76,0.6025714285714285,0.15728571428571428,0.07889285714285714,14.059330182833666,3.300011138781724
11478,2019-20,1628987,Kevin Hervey,1610612760,OKC,6,13.228333333333332,0,2,1,0,0,0,0,0.0,0.1697142857142857,-0.007166666666666673,-14.258592374193558,
11479,2019-20,1628989,Kevin Huerter,1610612737,ATL,45,1364.015,552,184,152,37,21,74,103,0.5115714285714286,0.16823809523809524,0.07685714285714286,13.738844556007605,2.8142758522153444
11480,2019-20,1628995,Kevin Knox II,1610612752,NYK,54,988.075,365,156,51,20,21,35,57,0.5253939393939394,0.17729411764705882,0.0516060606060606,10.602193577966576,1.023075156284057
11481,2019-20,201567,Kevin Love,1610612739,CLE,46,1438.75,812,449,138,28,15,114,119,0.5585555555555556,0.21664285714285714,0.11270370370370371,21.484008024551965,4.692831645151019
11482,2019-20,1629645,Kevin Porter Jr.,1610612739,CLE,42,951.65,411,133,83,38,7,78,43,0.4969166666666667,0.20470833333333335,0.063625,12.70183758367695,1.2350632937646395
11483,2019-20,1626172,Kevon Looney,1610612744,GSW,15,175.67166666666665,43,46,11,7,4,7,1,0.466375,0.09553846153846154,0.06612499999999999,10.511901194959762,0.0982274759368923
11484,2019-20,203920,Khem Birch,1610612753,ORL,38,772.685,153,180,35,16,21,23,0,0.5608235294117647,0.054793103448275864,0.05864705882352941,12.203273331532095,1.237813982438805
11485,2019-20,203114,Khris Middleton,1610612749,MIL,47,1389.2683333333334,961,289,202,45,7,95,114,0.6015384615384616,0.25184615384615383,0.15165384615384617,25.84346640268644,6.664786713427856
11486,2019-20,1629017,Khyri Thomas,1610612765,DET,2,5.616666666666666,1,0,0,0,0,0,0,,0.0,,5.002571681151613,
11487,2019-20,1628961,Kostas Antetokounmpo,1610612747,LAL,3,5.105,0,1,1,0,0,0,0,0.0,0.0,0.0555,9.932418291323172,
11488,2019-20,1627739,Kris Dunn,1610612741,CHI,51,1268.62,373,186,173,101,17,68,29,0.46430769230769225,0.15384615384615385,0.06326923076923077,14.301941695131491,1.691754168315996
11489,2019-20,204001,Kristaps Porzingis,1610612742,DAL,42,1282.8083333333334,774,383,62,30,79,70,97,0.5178947368421053,0.26189473684210524,0.10331578947368421,21.495901371652643,3.514248486032975
11490,2019-20,1629065,Ky Bowman,1610612744,GSW,40,875.2033333333334,280,99,118,36,6,55,31,0.43455000000000005,0.1626,0.05765,10.405893346462978,0.5952084692998936
11491,2019-20,203937,Kyle Anderson,1610612763,MEM,48,867.6583333333333,255,199,103,36,24,41,8,0.5726333333333333,0.11638235294117646,0.1044,15.64205380154592,1.572856148132955
11492,2019-20,1629657,Kyle Guy,1610612758,SAC,2,3.966666666666667,2,0,0,0,0,0,0,0.0,0.02383333333333333,-0.045,11.83487539825872,
11493,2019-20,2594,Kyle Korver,1610612749,MIL,47,782.6883333333334,301,97,55,20,11,39,77,0.57,0.13665384615384615,0.060439999999999994,12.460409016227723,1.4066278167211044
11494,2019-20,1628398,Kyle Kuzma,1610612747,LAL,44,1085.895,553,193,58,16,18,71,64,0.5342380952380952,0.21957142857142856,0.08276190476190476,14.27905479110377,1.9147604644314036
11495,2019-20,200768,Kyle Lowry,1610612761,TOR,43,1569.2933333333333,844,204,327,53,18,125,123,0.6088823529411764,0.2128235294117647,0.11841176470588234,21.211845101122574,6.440790493849092
11496,2019-20,203124,Kyle O'Quinn,1610612755,PHI,22,221.4833333333333,76,81,32,4,17,18,7,0.5224545454545454,0.07866666666666666,0.13836363636363636,20.58653980815362,0.5052891773076739
11497,2019-20,202681,Kyrie Irving,1610612751,BKN,20,657.9666666666667,548,103,128,27,10,52,56,0.5820833333333333,0.2700714285714286,0.16774999999999998,31.474270269424817,3.8977706005023656
11498,2019-20,200746,LaMarcus Aldridge,1610612759,SAS,50,1661.31,954,379,121,32,82,71,59,0.551258064516129,0.238375,0.12161290322580645,23.797240159940863,6.041988612466502
11499,2019-20,1629013,Landry Shamet,1610612746,LAC,38,1110.7183333333332,403,79,70,15,8,30,94,0.599,0.13028571428571428,0.04766666666666666,11.44589821084346,2.590896473422997
11500,2019-20,204038,Langston Galloway,1610612765,DET,57,1479.89,577,125,89,41,10,34,113,0.5726774193548387,0.15164516129032257,0.08664516129032258,14.482680687132714,3.826226683145632
