,Unnamed: 0,SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,PTS,REB,AST,STL,BLK,TOV,FG3M,TS_PCT,USG_PCT,PIE,PER,WS,AS
12186,12186,2023,1630570,Trendon Watford,1610612757,POR,42,680.465,231,140,69,15,6,40,16,0.7303571428571428,0.1300666666666666,0.1232142857142857,14.001790755550616,1.5902400402279837,0.0
12187,12187,2023,1630235,Trent Forrest,1610612737,ATL,18,239.29166666666663,50,29,31,6,2,10,0,0.4130909090909091,0.0839333333333333,0.0647272727272727,8.97272780472524,0.1998815240047258,0.0
12188,12188,2023,1630243,Trevelin Queen,1610612754,IND,7,70.0,21,17,6,2,5,7,2,0.0,0.0906666666666666,-0.0049999999999999,6.983284554288218,-0.1165695423926378,0.0
12189,12189,2023,1631309,Trevor Hudgins,1610612745,HOU,4,26.65,9,0,3,0,0,1,2,1.5,0.0238571428571428,0.188,5.112942496536161,0.0296134312677503,0.0
12190,12190,2023,1631211,Trevor Keels,1610612752,NYK,1,0.9566666666666668,0,1,0,0,0,0,0,0.0,0.333,0.0,-31.18234976920948,,0.0
12191,12191,2023,1626168,Trey Lyles,1610612758,SAC,51,811.4883333333333,368,184,42,17,24,41,55,0.5053333333333333,0.1567333333333333,0.0639166666666666,16.45891191002586,2.02015545621909,0.0
12192,12192,2023,1630530,Trey Murphy III,1610612740,NOP,56,1643.49,724,205,71,56,29,45,124,0.6542777777777777,0.1541111111111111,0.1011111111111111,16.08264445031899,4.536657124879286,0.0
12193,12193,2023,1628972,Troy Brown Jr.,1610612747,LAL,53,1279.2516666666668,375,226,57,39,8,37,67,0.6038666666666667,0.1133125,0.0624,11.038405945617514,1.6471627332143477,0.0
12194,12194,2023,1629660,Ty Jerome,1610612744,GSW,36,642.03,259,59,105,17,5,23,29,0.5800769230769232,0.1322142857142857,0.0913846153846153,15.57746321935764,1.9924051386222423,0.0
12195,12195,2023,1631102,TyTy Washington Jr.,1610612745,HOU,23,291.76,95,31,33,9,1,9,9,0.4025,0.104625,-0.0025,7.416920634455495,0.1224974782942142,0.0
12196,12196,2023,1628416,Tyler Dorsey,1610612742,DAL,3,8.25,9,2,0,0,0,0,1,0.0,0.0556666666666666,-0.667,51.39668972830026,,0.0
12197,12197,2023,1629639,Tyler Herro,1610612748,MIA,45,1593.8366666666666,927,258,199,39,14,112,135,0.5757857142857142,0.2633571428571429,0.1422142857142857,17.890750990602267,3.683559288712829,0.0
12199,12199,2023,1631213,Tyrese Martin,1610612737,ATL,13,45.39,15,6,0,1,0,1,1,0.236625,0.0545,0.063,7.146075778875333,0.0176822793979533,0.0
12200,12200,2023,1630178,Tyrese Maxey,1610612755,PHI,38,1244.745,751,108,137,32,5,56,89,0.494,0.2568,0.0676,18.057775306924828,3.6637414095376952,0.0
12201,12201,2023,1626145,Tyus Jones,1610612763,MEM,57,1318.621666666667,558,127,258,59,4,53,81,0.5002727272727273,0.1536363636363636,0.0956818181818181,17.504152047550825,3.8861429259540494,0.0
12202,12202,2023,1628962,Udoka Azubuike,1610612762,UTA,24,136.59833333333333,44,50,6,3,6,10,0,0.533,0.05425,0.1574285714285714,18.73696156217871,0.2990264132769013,0.0
12203,12203,2023,2617,Udonis Haslem,1610612748,MIA,6,47.2,3,8,0,1,1,0,0,,0.0,,-3.91141525170792,-0.1322736519883947,0.0
12204,12204,2023,1630586,Usman Garuba,1610612745,HOU,51,693.3216666666667,162,230,48,36,23,34,15,0.5386875,0.0925294117647058,0.077375,16.231003232103753,1.2582157038469983,0.0
12205,12205,2023,1630176,Vernon Carey Jr.,1610612762,UTA,11,28.48333333333333,6,11,3,2,2,2,0,0.0,0.0,3.0,11.976382877708213,-0.0107505575558266,0.0
12206,12206,2023,203506,Victor Oladipo,1610612748,MIA,26,738.825,290,90,101,43,6,48,37,0.4778333333333333,0.1841666666666666,0.069,13.405178038589115,0.7233940667545535,0.0
12207,12207,2023,1631246,Vince Williams Jr.,1610612763,MEM,9,48.556666666666665,7,7,3,4,1,1,1,0.70825,0.0491818181818181,0.1857499999999999,4.832288233963799,,0.0
12208,12208,2023,1630249,Vit Krejci,1610612737,ATL,21,120.42333333333332,28,14,12,3,1,4,5,0.4895454545454545,0.06364,0.0756363636363636,7.328032455688438,0.0839673309307977,0.0
12209,12209,2023,1628427,Vlatko Cancar,1610612743,DEN,44,704.9983333333333,249,105,67,17,11,30,38,0.4933571428571429,0.0973333333333333,0.0386428571428571,13.632984410334934,1.6594165167994772,0.0
12210,12210,2023,1631117,Walker Kessler,1610612762,UTA,57,1211.65,468,437,43,23,117,46,0,0.6887142857142857,0.0987142857142857,0.0749285714285714,23.970519570852044,4.211191508504327,0.0
12211,12211,2023,1628976,Wendell Carter Jr.,1610612753,ORL,39,1173.2733333333333,601,331,103,14,22,86,51,0.6338571428571428,0.19075,0.1325714285714286,19.181815811845464,3.454365654609798,0.0
12212,12212,2023,1631111,Wendell Moore Jr.,1610612750,MIN,24,139.32166666666666,36,16,16,6,5,8,2,0.5944285714285714,0.0823,0.1764285714285714,8.863437958699786,0.0390912203122703,0.0
12213,12213,2023,1629117,Wenyen Gabriel,1610612747,LAL,46,705.6366666666667,289,179,22,16,25,33,9,0.6506923076923077,0.1125714285714285,0.1034615384615384,17.6318060339215,2.0014398135143856,0.0
12214,12214,2023,202083,Wesley Matthews,1610612749,MIL,39,608.1833333333333,126,87,20,17,10,15,31,0.5334545454545455,0.0575714285714285,0.0088181818181818,7.430261729762889,0.574446603383644,0.0
12215,12215,2023,203115,Will Barton,1610612761,TOR,40,782.0183333333333,307,111,95,17,10,45,52,0.453,0.1504444444444444,0.0786,12.00094847954704,1.0106241839258117,0.0
12216,12216,2023,1626195,Willy Hernangomez,1610612740,NOP,29,372.3283333333333,218,146,27,9,12,31,1,0.5338333333333333,0.0793157894736842,0.1163333333333333,24.18750345941666,1.4626422987385588,0.0
12217,12217,2023,1630214,Xavier Tillman,1610612763,MEM,38,559.805,194,145,41,29,14,20,3,0.5414545454545454,0.0829523809523809,0.2341818181818181,19.566995699109214,1.6074388714469612,0.0
12218,12218,2023,1629139,Yuta Watanabe,1610612751,BKN,43,771.81,281,110,38,19,15,17,52,0.7671111111111111,0.1407,0.1245555555555555,15.201891953903878,2.13654335460878,0.0
12219,12219,2023,1628380,Zach Collins,1610612759,SAS,48,1015.5233333333332,481,283,126,21,30,92,29,0.6969285714285715,0.1887142857142857,0.0965,17.892392875309245,2.526413669490577,0.0
12220,12220,2023,203897,Zach LaVine,1610612741,CHI,55,1981.7616666666668,1319,269,224,54,11,145,150,0.556047619047619,0.2683333333333333,0.0997142857142857,20.038261037651107,6.650430538964599,0.0
12221,12221,2023,1630192,Zeke Nnaji,1610612743,DEN,44,583.6383333333333,223,102,11,15,19,20,13,0.4372666666666667,0.1496315789473684,0.097,15.245232164014674,1.6186470490176477,0.0
12222,12222,2023,1630533,Ziaire Williams,1610612763,MEM,28,486.075,167,69,24,12,5,29,20,0.3506666666666667,0.1214285714285714,0.0481666666666666,7.382889869520759,0.1576763694161773,0.0
12224,1456,2000,304,John Stockton,1610612762,UTA,47,1343.43,563,123,403,75,8,110,23,0.57856,0.1915599999999999,0.15472,27.02318828860939,7.543398103395503,1.0
12225,228,1997,304,John Stockton,1610612762,UTA,47,1696.56,661,120,488,94,6,144,53,0.658625,0.180875,0.164125,24.881896832190417,9.737463892260108,1.0
12226,1561,2000,397,Reggie Miller,1610612754,IND,48,1792.98,924,138,112,52,17,78,105,0.6279166666666667,0.1903333333333333,0.1063333333333333,21.931337851091524,8.585097334573783,1.0
12227,749,1998,397,Reggie Miller,1610612754,IND,81,2795.63,1578,232,171,78,11,128,164,0.61653125,0.24565625,0.12634375,23.07972612316502,14.954411865518257,1.0
12228,184,1997,165,Hakeem Olajuwon,1610612745,HOU,44,1609.3866666666668,1068,403,129,63,95,161,4,0.5362857142857143,0.3027666666666667,0.1465357142857142,27.81100613067436,6.88836785338571,1.0
12229,367,1997,431,Shawn Kemp,1610612760,SEA,47,1687.375,1001,518,80,80,55,173,9,0.58312,0.2594230769230769,0.12648,28.038076198209293,8.04959566986519,1.0
12230,785,1998,431,Shawn Kemp,1610612739,CLE,80,2768.063333333333,1442,745,197,108,90,271,2,0.532875,0.27425,0.1229375,20.520461221547,8.214383096007307,1.0
12231,175,1997,255,Grant Hill,1610612765,DET,45,1753.368333333333,959,386,308,83,32,147,9,0.5687586206896552,0.2582,0.2038275862068965,31.538722863681723,11.543446784183068,1.0
12232,597,1998,255,Grant Hill,1610612765,DET,81,3296.89,1712,623,551,143,53,285,3,0.5014814814814815,0.2671481481481481,0.1687777777777778,24.83244635146118,15.892128464380605,1.0
12233,1409,2000,255,Grant Hill,1610612765,DET,43,1659.8316666666667,1170,275,235,61,25,148,23,0.5593333333333333,0.292,0.177074074074074,29.36071318778751,10.388696607509116,1.0
12234,1825,2001,255,Grant Hill,1610612753,ORL,4,132.20666666666668,55,25,25,5,2,11,1,0.4605,0.0816,0.141,22.68863277115257,0.4657816693827851,1.0
12235,3507,2005,255,Grant Hill,1610612753,ORL,50,1731.03,949,231,178,67,18,126,2,0.56504,0.24212,0.136,23.81714165032953,7.223151669437534,1.0
12236,120,1997,87,Dikembe Mutombo,1610612737,ATL,45,1702.0316666666668,574,539,61,18,160,108,0,0.5686333333333333,0.1784333333333333,0.1558333333333333,22.715403395320653,5.176278135332245,1.0
12237,552,1998,87,Dikembe Mutombo,1610612737,ATL,82,2914.826666666667,1101,932,82,34,277,168,0,0.6075769230769231,0.1818461538461538,0.1664999999999999,23.30056566807224,10.05642462066824,1.0
12238,1370,2000,87,Dikembe Mutombo,1610612737,ATL,47,1759.1066666666666,573,679,62,14,150,105,0,0.595037037037037,0.1481851851851852,0.1462592592592592,23.164474732952264,5.890008830784487,1.0
12239,1781,2001,87,Dikembe Mutombo,1610612755,PHI,44,1536.0216666666668,378,619,44,20,114,82,0,0.5391379310344827,0.1342068965517241,0.1497241379310344,19.43434763374045,3.059599727966836,1.0
12240,2201,2002,87,Dikembe Mutombo,1610612755,PHI,49,1804.4983333333328,541,580,45,18,127,95,0,0.6018064516129031,0.1462258064516129,0.1251612903225806,18.711095592074823,4.323894979736886,1.0
12241,165,1997,56,Gary Payton,1610612760,SEA,47,1830.8733333333328,1044,200,340,114,8,116,75,0.5554615384615385,0.2519230769230769,0.1486538461538461,28.497994070473386,12.19535548033429,1.0
12242,587,1998,56,Gary Payton,1610612760,SEA,82,3145.713333333333,1571,376,679,185,18,229,134,0.5387272727272727,0.2509545454545454,0.1451818181818182,25.01131888869912,18.774777835586644,1.0
12243,1401,2000,56,Gary Payton,1610612760,SEA,51,2123.2116666666666,1177,327,437,84,7,149,127,0.5457272727272727,0.2609090909090908,0.1621818181818182,26.565879497694887,13.93572816608846,1.0
12244,1818,2001,56,Gary Payton,1610612760,SEA,49,1966.005,1104,238,397,73,14,138,54,0.5196785714285714,0.2440666666666666,0.1586071428571428,26.630955983424283,11.882840944040478,1.0
12245,2235,2002,56,Gary Payton,1610612760,SEA,48,1982.645,1088,223,436,75,15,136,50,0.5373243243243243,0.2540810810810811,0.1501081081081081,26.84270821866302,13.35013319052479,1.0
12246,2650,2003,56,Gary Payton,1610612749,MIL,48,1958.425,991,230,431,79,12,120,32,0.4879230769230769,0.2602307692307692,0.1414615384615384,25.7259610110302,11.735552610623389,1.0
12247,630,1998,467,Jason Kidd,1610612756,PHX,82,3117.608333333333,954,510,745,162,26,261,73,0.5001111111111111,0.172037037037037,0.1308888888888889,19.3959846886853,10.752904641000328,1.0
12248,1434,2000,467,Jason Kidd,1610612756,PHX,48,1903.6683333333333,756,339,474,98,24,161,45,0.4746923076923077,0.195,0.1488076923076923,22.55085870831028,8.083530071280157,1.0
12249,1858,2001,467,Jason Kidd,1610612756,PHX,43,1704.735,686,264,417,94,12,160,39,0.5012727272727273,0.1865526315789474,0.1567575757575757,23.21889517408727,6.525092336223369,1.0
12250,2276,2002,467,Jason Kidd,1610612751,NJN,47,1765.12,674,334,466,101,11,158,71,0.4654583333333333,0.217125,0.158,22.060375191422985,6.716464481545796,1.0
12251,2688,2003,467,Jason Kidd,1610612751,NJN,47,1704.545,929,272,393,105,13,171,72,0.5153703703703704,0.2513571428571429,0.1684814814814814,28.23685297936601,9.732506035338243,1.0
12252,3103,2004,467,Jason Kidd,1610612751,NJN,50,1890.41,847,331,482,90,12,160,79,0.4507407407407407,0.2436296296296296,0.1451481481481481,25.74964253550799,9.225697197030955,1.0
12253,4432,2007,467,Jason Kidd,1610612751,NJN,52,1917.17,745,416,454,86,19,147,78,0.5482307692307692,0.1911538461538461,0.1676538461538461,25.407940115894544,8.499007873714149,1.0
12254,4873,2008,467,Jason Kidd,1610612742,DAL,51,1894.45,577,412,530,74,15,185,84,0.5068484848484848,0.1751212121212121,0.1581515151515151,19.964249980365565,5.618248874166247,1.0
12255,5737,2010,467,Jason Kidd,1610612742,DAL,51,1835.5466666666664,472,259,472,93,28,121,101,0.5800882352941176,0.1340882352941176,0.1298823529411764,19.541238783009742,6.316130393823945,1.0
12256,295,1997,893,Michael Jordan,1610612741,CHI,48,1816.4916666666663,1476,272,186,81,23,79,61,0.5695555555555556,0.3286296296296296,0.1972222222222222,35.96989815034348,15.606038966935817,1.0
12257,718,1998,893,Michael Jordan,1610612741,CHI,82,3182.38,2357,475,283,141,45,185,30,0.5172592592592593,0.3335925925925926,0.1865185185185185,29.51719992770758,20.976588183751392,1.0
12258,2363,2002,893,Michael Jordan,1610612764,WAS,46,1690.8333333333333,1155,286,243,68,22,125,8,0.4661249999999999,0.369125,0.1428333333333333,26.53672955266675,8.09617520949875,1.0
12259,2780,2003,893,Michael Jordan,1610612764,WAS,49,1733.7416666666666,923,267,191,82,24,102,12,0.4808,0.2874,0.1304333333333333,23.119484949498684,6.512124184575179,1.0
12260,358,1997,937,Scottie Pippen,1610612741,CHI,48,1848.7066666666667,930,311,273,86,33,133,92,0.5206666666666666,0.2412592592592592,0.1495925925925925,24.268428755480755,9.00027194227678,1.0
12261,60,1997,787,Charles Barkley,1610612745,HOU,34,1379.381666666667,663,500,165,53,21,101,43,0.60915,0.153551724137931,0.1767,27.6969225892304,6.84206183720586,1.0
12262,9,1997,297,Alonzo Mourning,1610612748,MIA,46,1624.4316666666666,899,468,72,38,140,170,1,0.5696129032258065,0.2688181818181818,0.1506451612903225,24.79923564486525,5.656991530918111,1.0
12263,1252,2000,297,Alonzo Mourning,1610612748,MIA,47,1681.8166666666666,1065,451,73,19,190,142,0,0.6072121212121212,0.2729411764705882,0.1639393939393939,29.49656990690248,8.031344346153087,1.0
12264,2093,2002,297,Alonzo Mourning,1610612748,MIA,40,1308.3516666666667,619,333,54,15,104,97,0,0.5224166666666666,0.1955714285714285,0.1205833333333333,22.654444334507527,4.164884306477048,1.0
12265,407,1997,452,Vin Baker,1610612749,MIL,43,1741.7283333333332,948,459,113,41,63,145,8,0.5567777777777777,0.2309354838709677,0.1417777777777777,25.670307092418703,7.630960815726301,1.0
12266,836,1998,452,Vin Baker,1610612760,SEA,82,2946.1916666666666,1574,655,152,91,86,174,1,0.5644545454545454,0.2524090909090909,0.1350909090909091,23.59477042517505,13.455546434999384,1.0
12267,297,1997,782,Mitch Richmond,1610612758,SAC,49,1913.348333333333,1257,209,203,72,16,143,102,0.5696666666666667,0.2896333333333333,0.1421,26.726154261484343,11.27682335625571,1.0
12268,723,1998,782,Mitch Richmond,1610612758,SAC,70,2568.983333333333,1623,229,279,88,15,181,130,0.5991875,0.26878125,0.14990625,23.792060488012385,13.891677654617402,1.0
12269,14,1997,358,Anfernee Hardaway,1610612753,ORL,21,788.6566666666666,421,105,119,32,13,51,23,0.5201538461538462,0.2130666666666666,0.1256923076923077,25.583857940026665,3.953032498449059,1.0
12270,437,1998,358,Anfernee Hardaway,1610612753,ORL,19,625.9866666666667,311,76,68,28,15,46,15,0.4297142857142857,0.1775833333333333,0.0972857142857143,18.49505315263185,1.8805350226244275,1.0
12271,82,1997,17,Clyde Drexler,1610612745,HOU,44,1654.3366666666666,797,257,249,88,28,120,85,0.5975,0.2047916666666666,0.1427272727272727,23.7099746442874,7.603994381918431,1.0
12272,234,1997,252,Karl Malone,1610612762,UTA,47,1763.4533333333334,1244,511,216,64,32,137,0,0.5858125,0.32703125,0.20946875,32.906508899720336,11.88012643789131,1.0
12273,658,1998,252,Karl Malone,1610612762,UTA,81,3031.885,2190,834,316,96,70,247,2,0.6055,0.3063333333333333,0.21575,32.73896624499889,22.12226645833318,1.0
12274,1466,2000,252,Karl Malone,1610612762,UTA,47,1722.5216666666668,1200,445,174,48,45,150,1,0.5808,0.30916,0.18788,30.902988378053795,10.844226363565692,1.0
12275,1885,2001,252,Karl Malone,1610612762,UTA,46,1731.7233333333334,1059,401,207,47,36,138,0,0.5637586206896552,0.2909310344827586,0.1732068965517241,28.17340914412661,10.065279787015852,1.0
12276,2308,2002,252,Karl Malone,1610612762,UTA,49,1880.0733333333333,1146,426,199,91,34,162,5,0.5404705882352941,0.2967941176470588,0.1732647058823529,25.76996158574454,9.253152066729708,1.0
12277,173,1997,779,Glen Rice,1610612766,CHH,45,1886.235,1127,188,96,40,17,100,111,0.6125200000000001,0.2510384615384615,0.12888,22.685951391255355,8.72332903498024,1.0
12278,594,1998,779,Glen Rice,1610612766,CHH,82,3292.8083333333334,1826,353,182,77,22,182,130,0.5412941176470588,0.2495,0.1100882352941176,20.501595174084805,15.023381010516813,1.0
12279,363,1997,406,Shaquille O'Neal,1610612747,LAL,45,1769.7133333333334,1177,587,143,39,140,134,0,0.5639545454545455,0.2817916666666666,0.1803636363636363,32.12366238165553,9.135584797385285,1.0
12280,782,1998,406,Shaquille O'Neal,1610612747,LAL,60,2172.333333333333,1699,681,142,39,144,175,0,0.5777222222222222,0.2115,0.1823888888888888,33.2395928712776,13.150258750703433,1.0
12281,1599,2000,406,Shaquille O'Neal,1610612747,LAL,47,1865.5783333333327,1318,667,165,25,161,134,0,0.570258064516129,0.2900625,0.2164838709677419,35.22193344233158,11.759643820316333,1.0
12282,2018,2001,406,Shaquille O'Neal,1610612747,LAL,39,1566.3116666666667,1048,498,151,23,115,111,0,0.5429666666666667,0.2797272727272727,0.1739,34.849837739757206,9.344544434244888,1.0
12283,2437,2002,406,Shaquille O'Neal,1610612747,LAL,37,1314.545,967,400,119,25,87,95,0,0.605,0.2800434782608695,0.1987619047619047,35.42339019924106,8.59734918255076,1.0
12284,2859,2003,406,Shaquille O'Neal,1610612747,LAL,35,1321.993333333333,925,378,119,21,78,103,0,0.6049444444444444,0.2797368421052632,0.1775,33.97417104114074,8.643140898754448,1.0
12285,3282,2004,406,Shaquille O'Neal,1610612747,LAL,35,1224.045,729,383,108,13,79,97,0,0.549375,0.1578846153846154,0.155,30.69633214355596,6.117753202833268,1.0
12286,3726,2005,406,Shaquille O'Neal,1610612748,MIA,53,1865.88,1225,564,158,23,134,151,0,0.5769,0.3022,0.1588,32.32309119462815,10.159520221700872,1.0
12287,4175,2006,406,Shaquille O'Neal,1610612748,MIA,35,1030.4633333333334,679,326,53,14,56,92,0,0.5302941176470588,0.3202941176470588,0.1272941176470588,29.49668378254563,4.502149521653639,1.0
12288,4620,2007,406,Shaquille O'Neal,1610612748,MIA,13,321.74666666666667,175,76,15,4,23,30,0,0.5395384615384615,0.2796428571428571,0.1291538461538461,21.80130884054533,0.7090415315886428,1.0
12289,5493,2009,406,Shaquille O'Neal,1610612756,PHX,44,1347.815,763,394,71,19,66,99,0,0.63008,0.2144642857142857,0.13008,24.732939974988607,5.696679997192517,1.0
12290,312,1997,121,Patrick Ewing,1610612752,NYK,44,1606.9216666666666,941,472,82,46,120,155,1,0.5093333333333333,0.2720384615384615,0.1744583333333333,25.55477135084121,5.523797283646588,1.0
12291,1351,2000,764,David Robinson,1610612759,SAS,47,1475.9066666666668,737,461,84,47,110,103,0,0.5793448275862069,0.235,0.1920344827586207,25.58003460475703,5.33321940213006,1.0
12292,1767,2001,764,David Robinson,1610612759,SAS,47,1396.0983333333334,676,414,63,43,116,70,0,0.5755652173913043,0.2145217391304348,0.1694782608695652,28.28967228485304,6.316529859701392,1.0
12293,533,1998,764,David Robinson,1610612759,SAS,73,2459.075,1574,775,199,64,192,202,1,0.5918620689655173,0.2486176470588235,0.2027931034482758,32.62148583178844,14.93965079325856,1.0
12294,381,1997,210,Terrell Brandon,1610612739,CLE,47,1719.3916666666669,956,183,293,87,25,104,69,0.529695652173913,0.2711304347826087,0.1516086956521739,28.12373818746157,10.484674420100584,1.0
12295,387,1997,896,Tim Hardaway,1610612748,MIA,48,1819.5666666666664,921,165,395,85,5,138,100,0.5238484848484848,0.2594848484848485,0.1573636363636363,24.47581331106321,11.160391159164591,1.0
12296,810,1998,896,Tim Hardaway,1610612748,MIA,81,3030.588333333333,1528,299,672,136,16,224,155,0.5067857142857143,0.2426428571428571,0.1341785714285714,24.33840648674525,18.27052524704466,1.0
12297,392,1997,339,Tom Gugliotta,1610612750,MIN,47,1827.145,1054,422,176,77,54,174,20,0.5276470588235295,0.2851999999999999,0.1511470588235294,25.13884486624862,7.859136519814488,1.0
12298,1381,2000,224,Eddie Jones,1610612766,CHH,37,1427.503333333333,764,179,167,111,24,88,63,0.5318928571428572,0.2146333333333333,0.1240714285714285,24.409425545083064,6.244929356710144,1.0
12299,141,1997,224,Eddie Jones,1610612747,LAL,48,1818.365,784,188,163,124,27,96,91,0.5467,0.2012,0.1013,20.156318241650457,6.364968429821164,1.0
12300,569,1998,224,Eddie Jones,1610612747,LAL,80,2909.951666666667,1349,302,246,160,55,146,143,0.5706296296296296,0.2046071428571428,0.1153333333333333,20.76939765663516,11.565191851761684,1.0
12301,75,1997,185,Chris Webber,1610612764,WAS,45,1791.9033333333334,890,443,210,69,90,156,30,0.5608,0.2257407407407407,0.14156,24.284477151945733,6.412580264894587,1.0
12302,1325,2000,185,Chris Webber,1610612758,SAC,45,1650.253333333333,1118,480,175,65,75,123,20,0.535,0.2791851851851852,0.1522307692307692,29.1525942309566,8.558973860749989,1.0
12303,1737,2001,185,Chris Webber,1610612758,SAC,44,1761.075,1199,501,183,49,97,127,2,0.5225217391304348,0.2575357142857143,0.1987826086956521,31.26592170190796,9.793754694116162,1.0
12304,2158,2002,185,Chris Webber,1610612758,SAC,24,894.71,596,244,108,33,40,79,4,0.5167692307692308,0.264,0.1603076923076923,29.335584364572536,4.450641520909431,1.0
12305,2580,2003,185,Chris Webber,1610612758,SAC,41,1609.835,945,430,225,67,64,132,1,0.5042727272727272,0.212774193548387,0.1714090909090909,26.14505797263877,6.001055250058734,1.0
12306,69,1997,423,Chris Gatling,1610612751,NJN,42,1122.371666666667,797,322,22,35,29,109,1,0.5508181818181819,0.3108695652173913,0.1518636363636363,28.885608401172405,5.492540814380354,1.0
12307,77,1997,363,Christian Laettner,1610612737,ATL,46,1800.97,861,412,107,51,36,121,25,0.5478333333333333,0.2362666666666666,0.1253666666666666,22.79243591859953,7.534471664597851,1.0
12308,1909,2001,84,Latrell Sprewell,1610612752,NYK,44,1678.845,759,225,164,66,16,123,27,0.4784999999999999,0.2520294117647058,0.1006176470588235,20.098670723315955,4.796486853145941,1.0
12309,256,1997,84,Latrell Sprewell,1610612744,GSW,46,1916.895,1182,221,287,82,33,181,100,0.5519999999999999,0.2882,0.1307666666666666,26.011942740074023,11.545648630366363,1.0
12310,221,1997,247,Joe Dumars,1610612765,DET,45,1657.13,640,117,175,35,1,75,82,0.5860333333333333,0.1992666666666666,0.1112666666666666,18.975585320774307,7.280144411536997,1.0
12311,244,1997,708,Kevin Garnett,1610612750,MIN,43,1685.4766666666667,708,347,116,70,107,108,4,0.5331875,0.1895142857142857,0.1370625,22.1403582406591,5.003192850811651,1.0
12312,669,1998,708,Kevin Garnett,1610612750,MIN,82,3219.661666666667,1518,786,348,139,150,192,3,0.5595925925925926,0.2021111111111111,0.1499259259259259,24.098346711399653,12.789607018195234,1.0
12313,1475,2000,708,Kevin Garnett,1610612750,MIN,47,1872.495,1090,565,222,76,89,168,25,0.56748,0.2806,0.18284,28.29642008174364,8.261471745872083,1.0
12314,1894,2001,708,Kevin Garnett,1610612750,MIN,50,1982.53,1139,541,239,65,76,145,14,0.5121538461538462,0.283,0.1703846153846153,28.80331182537936,10.349403915188688,1.0
12315,2319,2002,708,Kevin Garnett,1610612750,MIN,49,1900.3233333333333,1039,577,275,52,80,149,27,0.5184285714285715,0.276047619047619,0.1654761904761904,28.247426698393145,10.094124839525437,1.0
12316,2733,2003,708,Kevin Garnett,1610612750,MIN,49,1992.2616666666668,1080,628,280,71,74,139,16,0.5770000000000001,0.259625,0.2100416666666666,30.06655623406939,10.811675290802588,1.0
12317,3145,2004,708,Kevin Garnett,1610612750,MIN,52,2070.4066666666668,1287,727,262,71,120,136,6,0.52476,0.2962,0.20788,36.00313993792747,13.043050165374083,1.0
12318,3586,2005,708,Kevin Garnett,1610612750,MIN,54,2095.22,1194,749,312,81,75,146,4,0.5781666666666667,0.2665555555555555,0.2175277777777777,34.009559767662886,12.683689390340584,1.0
12319,4034,2006,708,Kevin Garnett,1610612750,MIN,52,2038.2783333333327,1128,622,229,62,70,116,7,0.5910645161290323,0.2501935483870968,0.2200967741935484,32.9486574701593,12.105347032331927,1.0
12320,4472,2007,708,Kevin Garnett,1610612750,MIN,51,1993.5483333333327,1144,642,229,69,89,136,7,0.5426666666666667,0.2833333333333333,0.2098571428571428,31.17835863411145,10.005373874203473,1.0
12321,4919,2008,708,Kevin Garnett,1610612738,BOS,41,1436.99,789,406,155,58,58,84,0,0.5909090909090909,0.1945384615384615,0.2065,30.49469306000697,7.676045860531148,1.0
12322,5347,2009,708,Kevin Garnett,1610612738,BOS,52,1690.45,855,465,140,61,64,89,2,0.5577142857142857,0.2161612903225806,0.1713214285714285,24.79222721391616,6.378752693031738,1.0
12323,5785,2010,708,Kevin Garnett,1610612738,BOS,39,1195.0783333333334,559,285,107,37,31,61,0,0.5429615384615385,0.2076296296296296,0.133,22.46655095542277,4.37413081120956,1.0
12324,6229,2011,708,Kevin Garnett,1610612738,BOS,45,1409.4083333333333,669,405,107,69,35,71,0,0.5598148148148149,0.2214814814814815,0.1792592592592592,24.703976346665065,4.857620333965311,1.0
12325,7119,2013,708,Kevin Garnett,1610612738,BOS,52,1573.2683333333334,787,400,119,58,51,84,0,0.5672,0.2476,0.17544,22.851260700252,5.263681987916167,1.0
12326,116,1997,96,Detlef Schrempf,1610612760,SEA,46,1699.4583333333333,781,312,222,48,10,114,44,0.5888846153846153,0.2120384615384615,0.1437692307692307,22.713970169867288,8.13149112440454,1.0
12327,2107,2002,952,Antoine Walker,1610612738,BOS,49,2073.766666666667,1112,460,245,66,23,165,141,0.4921,0.2905666666666667,0.1264333333333333,20.894603820383093,7.838493671950991,1.0
12328,2531,2003,952,Antoine Walker,1610612738,BOS,45,1893.38,954,324,193,72,21,145,123,0.4410740740740741,0.2782857142857143,0.0973703703703703,18.70070443224365,5.373996273431284,1.0
12329,446,1998,952,Antoine Walker,1610612738,BOS,82,3271.645,1840,836,273,142,60,292,91,0.4533076923076923,0.2830769230769231,0.1262692307692307,20.883369811551507,10.220231108256014,1.0
12330,632,1998,420,Jayson Williams,1610612751,NJN,65,2343.443333333333,837,883,67,45,49,95,0,0.5455,0.1579230769230769,0.113576923076923,21.6800323267368,9.379659695381218,1.0
12331,757,1998,22,Rik Smits,1610612754,IND,73,2079.543333333333,1216,505,101,40,88,134,0,0.529032258064516,0.2710625,0.1310322580645161,23.22196502194097,8.014798833702901,1.0
